device_id,date,time,latitude,longitude,geohash,temperature,temp_status,heartbeat,hr_status,movement,battery
D020,2024-05-25,19:11:32,7.2972287,5.1522347,s179t0rtr,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:11:50,7.2972163,5.1523289,s179t0rv3,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:12:30,7.2971252,5.1523291,s179t0ruc,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:13:01,7.2971549,5.1522403,s179t0rtp,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:13:14,7.2970757,5.1522984,s179t0ru9,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:13:38,7.2970215,5.1523877,s179t0ru5,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:13:52,7.2970949,5.1523142,s179t0ru9,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:14:14,7.2971791,5.1522765,s179t0rv0,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:14:23,7.2972235,5.1521959,s179t0rtq,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:14:41,7.2971472,5.1522518,s179t0rub,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:14:45,7.2971892,5.1523352,s179t0rv4,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:14:57,7.297188,5.1522259,s179t0rtp,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:15:37,7.2971253,5.1523068,s179t0ruc,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:16:09,7.2972111,5.1522742,s179t0rv2,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:16:32,7.2971384,5.1523311,s179t0ruf,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:18:24,7.297053,5.1522556,s179t0ru2,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:18:42,7.2970672,5.1523545,s179t0ru6,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:19:11,7.2971477,5.1522997,s179t0ruc,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:19:19,7.2971658,5.1521958,s179t0rtn,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:20:09,7.2971207,5.1522804,s179t0rub,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:20:21,7.2971285,5.1523954,s179t0rug,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:22:00,7.2972001,5.1523321,s179t0rv6,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:23:13,7.2971902,5.1522352,s179t0rtp,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:23:59,7.2971494,5.1523205,s179t0ruc,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:27:01,7.2972398,5.152326,s179t0rv9,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:27:56,7.2971746,5.1522613,s179t0rv0,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:28:47,7.2971148,5.1523412,s179t0ruf,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:29:07,7.2971596,5.1522587,s179t0rv0,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:29:39,7.2971606,5.1523532,s179t0rv4,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:29:45,7.2972286,5.1524189,s179t0rvk,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:30:17,7.2972717,5.1523374,s179t0rvd,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:30:29,7.2973671,5.1523093,s179t0ry1,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:30:48,7.297297,5.1523696,s179t0rvf,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:30:56,7.2973014,5.1524662,s179t0rvv,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:31:25,7.2972087,5.1524657,s179t0rvm,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:32:09,7.2971383,5.1524021,s179t0rug,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:32:18,7.2971704,5.1522918,s179t0rv1,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:32:54,7.297099,5.1522064,s179t0rsx,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:33:13,7.2970907,5.1522966,s179t0ru9,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:33:23,7.2971645,5.1523589,s179t0rv4,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:34:21,7.2972348,5.152293,s179t0rv3,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:34:30,7.2971655,5.1522336,s179t0rtp,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:35:00,7.297171,5.152337,s179t0rv4,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:36:25,7.2972088,5.1522464,s179t0rv2,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:37:04,7.2971753,5.1523311,s179t0rv4,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:41:08,7.2971542,5.1522033,s179t0rtp,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:41:28,7.2972449,5.1522197,s179t0rtx,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:41:46,7.2973003,5.1522921,s179t0rvc,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:42:16,7.2973516,5.1523692,s179t0ry4,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:42:24,7.2972623,5.1523988,s179t0rve,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:42:36,7.297147,5.152419,s179t0ruu,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:42:44,7.2970567,5.1523756,s179t0ru7,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:42:57,7.296963,5.1524111,s179t0rgg,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:43:12,7.2970514,5.1524373,s179t0ruk,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:43:17,7.2971356,5.15239,s179t0rug,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:43:32,7.2972228,5.1524172,s179t0rvk,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:43:58,7.2971344,5.1523921,s179t0rug,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:44:52,7.2970964,5.1523001,s179t0ru9,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:44:59,7.2970926,5.1522041,s179t0rsx,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-25,19:45:15,7.2971079,5.1522987,s179t0ru9,42.0,high,69.0,normal,1.0,100.0
D020,2024-05-26,13:37:18,7.2964622,5.1540503,s179t230f,38.0,high,105.0,high,1.0,100.0
D020,2024-05-26,13:37:23,7.2965188,5.1538466,s179t22cm,38.0,high,80.0,normal,1.0,100.0
D020,2024-05-26,13:43:59,7.2955967,5.1510883,s179t0ngv,39.0,high,87.0,normal,1.0,100.0
D020,2024-05-26,13:44:04,7.2971191,5.152141,s179t0rsv,39.0,high,89.0,normal,1.0,100.0
D020,2024-05-26,13:44:09,7.2970946,5.1522832,s179t0ru8,39.0,high,72.0,normal,1.0,100.0
D005,2024-05-26,16:58:40,7.2942433,5.1485824,s179mpvh4,36.0,low,60.0,normal,0.0,64.0
D005,2024-05-26,16:58:45,7.295285,5.1456502,s179t04fn,36.0,low,55.0,low,0.0,64.0
D020,2024-05-26,17:38:04,7.2961933,5.1542182,s179t21pm,32.0,low,75.0,normal,1.0,92.0
D020,2024-05-26,17:38:09,7.2961955,5.1540945,s179t21p7,32.0,low,63.0,normal,1.0,92.0
D020,2024-05-26,17:38:24,7.296199,5.1538987,s179t20zq,33.0,low,73.0,normal,1.0,92.0
D020,2024-05-26,17:38:39,7.2961865,5.15507,s179t21z3,33.0,low,78.0,normal,1.0,92.0
D020,2024-05-26,17:38:45,7.2961855,5.1551817,s179t21zk,33.0,low,59.0,low,1.0,92.0
D020,2024-05-26,17:39:02,7.296189,5.1549035,s179t21xm,34.0,low,72.0,normal,1.0,92.0
D020,2024-05-26,17:39:07,7.2961863,5.1550927,s179t21z6,34.0,low,75.0,normal,1.0,92.0
D020,2024-05-26,17:39:32,7.2961886,5.1548819,s179t21xm,34.0,low,71.0,normal,1.0,91.0
D020,2024-05-26,17:39:37,7.2961908,5.1546944,s179t21x3,34.0,low,56.0,low,1.0,91.0
D020,2024-05-26,17:39:42,7.2961931,5.1544872,s179t21rk,34.0,low,77.0,normal,1.0,91.0
D020,2024-05-26,17:39:47,7.2961864,5.155077,s179t21z6,34.0,low,72.0,normal,1.0,91.0
D020,2024-05-26,17:40:12,7.2961884,5.1549068,s179t21xq,35.0,low,70.0,normal,1.0,90.0
D020,2024-05-26,17:40:17,7.2961863,5.1550868,s179t21z6,35.0,low,77.0,normal,1.0,90.0
D017,2024-05-26,18:28:48,7.3157903,5.1387921,s179sgvcw,32.0,low,66.0,normal,1.0,98.0
D020,2024-05-27,22:56:49,7.290959,5.1531851,s179mr22v,34.0,low,43.0,low,1.0,100.0
D020,2024-05-28,00:04:52,7.2910389,5.1531074,s179mr23k,30.0,low,56.0,low,1.0,100.0
D020,2024-05-28,00:07:33,7.2907224,5.1530078,s179mr0r9,31.0,low,48.0,low,1.0,100.0
D020,2024-05-28,00:07:38,7.2906855,5.1528765,s179mr0pq,31.0,low,48.0,low,1.0,100.0
D020,2024-05-28,00:07:45,7.2905943,5.15289,s179mr0nz,31.0,low,49.0,low,1.0,100.0
D020,2024-05-28,00:07:51,7.2904955,5.1528742,s179mr0nn,31.0,low,52.0,low,1.0,100.0
D020,2024-05-28,00:08:00,7.2906201,5.152938,s179mr0qb,31.0,low,51.0,low,1.0,100.0
D020,2024-05-28,00:08:05,7.2909065,5.1530256,s179mr22d,31.0,low,53.0,low,1.0,100.0
D020,2024-05-28,00:08:26,7.2910026,5.1531373,s179mr23h,31.0,low,47.0,low,1.0,100.0
D020,2024-05-28,00:08:34,7.2910345,5.1532241,s179mr23q,31.0,low,67.0,normal,1.0,100.0
D020,2024-05-28,00:09:12,7.2909876,5.1531287,s179mr23h,31.0,low,27.0,low,1.0,100.0
D020,2024-05-28,00:09:17,7.2910646,5.1530736,s179mr23e,32.0,low,36.0,low,1.0,100.0
D020,2024-05-28,00:09:25,7.2910942,5.1531648,s179mr23t,32.0,low,44.0,low,1.0,100.0
D020,2024-05-28,00:09:54,7.2909541,5.152937,s179mr22b,32.0,low,32.0,low,1.0,100.0
D020,2024-05-28,00:10:31,7.2908733,5.1531876,s179mr22m,32.0,low,31.0,low,1.0,100.0
D020,2024-05-28,00:10:36,7.290761,5.1532932,s179mr0xb,32.0,low,59.0,low,1.0,100.0
D020,2024-05-28,00:10:42,7.2907977,5.1533881,s179mr0xf,32.0,low,56.0,low,1.0,100.0
D020,2024-05-28,00:11:37,7.2909434,5.1532427,s179mr22z,32.0,low,33.0,low,1.0,100.0
D020,2024-05-28,01:12:12,7.2918349,5.1534698,s179mr2wh,31.0,low,80.0,normal,1.0,92.0
D020,2024-05-28,01:14:15,7.2934748,5.1570541,s179mrer8,31.0,low,54.0,low,1.0,90.0
D012,2024-05-28,22:13:30,7.3074666,5.1394944,s179sfq3n,33.0,low,30.0,low,1.0,0.0
D012,2024-05-28,22:13:40,7.3073761,5.1395476,s179sfq88,33.0,low,61.0,normal,1.0,0.0
D012,2024-05-28,22:13:50,7.3072731,5.1395815,s179sfnxb,33.0,low,59.0,low,1.0,0.0
D012,2024-05-28,22:14:00,7.3071749,5.139579,s179sfnx2,34.0,low,83.0,normal,1.0,0.0
D012,2024-05-28,22:14:09,7.3070535,5.1396285,s179sfnwd,34.0,low,66.0,normal,1.0,0.0
D012,2024-05-28,22:14:19,7.3069511,5.1395847,s179sfnw1,34.0,low,79.0,normal,1.0,0.0
D012,2024-05-28,22:14:30,7.3068525,5.1395509,s179sfnt8,34.0,low,85.0,normal,1.0,0.0
D012,2024-05-28,22:14:39,7.3067562,5.1395318,s179sfnkz,34.0,low,46.0,low,1.0,0.0
D012,2024-05-28,22:14:50,7.3066511,5.139549,s179sfns2,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:15:04,7.3065373,5.139519,s179sfn7x,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:15:14,7.3064405,5.13947,s179sfn7n,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:15:24,7.306334,5.139451,s179sfn6m,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:15:34,7.3062435,5.1394358,s179sfn3v,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:15:44,7.3061422,5.1394105,s179sfn3k,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:15:54,7.306049,5.1393615,s179sfn2g,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:16:04,7.3059678,5.139319,s179sfn26,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:16:14,7.3058623,5.1392804,s179scyr9,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:16:24,7.3057627,5.1392571,s179scyr1,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:16:34,7.3056649,5.1392354,s179scyq8,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:16:44,7.3055767,5.139215,s179scyq0,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:16:54,7.3054899,5.1391849,s179scyjx,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:17:09,7.3053602,5.139168,s179scyhz,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:17:19,7.3052685,5.1391389,s179scyhq,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:17:29,7.3051804,5.1391078,s179scy5v,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:17:39,7.3050827,5.1390771,s179scy5j,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:17:49,7.304991,5.1390484,s179scy4s,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:18:04,7.3048719,5.1390111,s179scy1g,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:18:19,7.3047498,5.1389768,s179scy16,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:18:30,7.3046471,5.1389368,s179scy09,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:18:39,7.3045604,5.1388999,s179scy01,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:18:49,7.3044665,5.1388675,s179scwp8,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:18:59,7.3043685,5.1388421,s179sctzp,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:19:09,7.3042803,5.1387834,s179sctyw,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:19:19,7.3041905,5.138755,s179sctvv,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:19:30,7.3040972,5.1387119,s179sctvk,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:19:39,7.3040121,5.1386676,s179sctug,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:19:49,7.3039338,5.1385972,s179sctu3,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:19:59,7.3038787,5.1385053,s179sctsp,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:20:09,7.30383,5.1384213,s179sctev,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:20:19,7.3038096,5.1383303,s179scteg,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:20:29,7.3037934,5.1382384,s179scte9,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:20:44,7.3037765,5.1381086,s179sct7w,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:20:59,7.3037665,5.1379852,s179sct7e,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:21:09,7.3037656,5.1378886,s179sct79,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:21:24,7.3037496,5.1377574,s179sct5q,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:21:34,7.3037459,5.1376654,s179sct5k,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:21:44,7.3037319,5.1375503,s179sct53,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:21:59,7.3036672,5.1374476,s179scsfz,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:22:09,7.3036533,5.137352,s179scsfu,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:22:19,7.3036463,5.1372584,s179scsff,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:22:29,7.3036376,5.1371597,s179scsfb,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:22:44,7.3036024,5.137035,s179scsdt,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:22:54,7.3035377,5.1369643,s179scsd5,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:23:09,7.3034279,5.1368902,s179scs9d,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:23:20,7.303355,5.1368257,s179scs90,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:23:29,7.303279,5.1367486,s179scs2w,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:23:39,7.3032337,5.1366587,s179scs2k,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:23:50,7.3032373,5.136568,s179scs26,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:24:04,7.3032599,5.1364456,s179scs0x,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:24:20,7.3031859,5.1363702,s179scs0n,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:24:30,7.3031557,5.1362675,s179sckpg,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:24:44,7.3031,5.1361815,s179sckp9,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:24:59,7.3030081,5.1361372,s179sckp0,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:25:14,7.3028768,5.1360946,s179sc7yr,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:25:24,7.3027849,5.1360841,s179sc7vz,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:25:34,7.3026968,5.1360385,s179sc7vq,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:25:50,7.3026416,5.1359201,s179sc7ug,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:26:05,7.3026036,5.1358172,s179sc7u9,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:26:19,7.3025991,5.13572,s179sc7sw,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:26:29,7.3025813,5.1356285,s179sc7ss,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:26:44,7.3025469,5.1354937,s179sc7s3,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:26:59,7.302498,5.1353973,s179sc7kp,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:27:14,7.302456,5.1352822,s179sc77u,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:28:19,7.3024036,5.1352009,s179sc77d,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:28:29,7.3024048,5.1350876,s179sc778,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:28:44,7.3024322,5.1350012,s179sc75y,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:29:29,7.3024767,5.1350913,s179sc7k0,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:30:06,7.3026456,5.1349622,s179sc7hv,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:30:46,7.3025429,5.1349905,s179sc7hm,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:33:47,7.3025072,5.1349053,s179sc7h5,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:34:06,7.3026011,5.1350954,s179sc7k8,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:34:11,7.3025129,5.1349477,s179sc7hh,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:35:01,7.3025698,5.1350282,s179sc7hw,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:35:55,7.3025018,5.1349021,s179sc7h5,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:36:15,7.3025766,5.1349978,s179sc7hw,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:37:15,7.3024761,5.1349658,s179sc7hj,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:37:25,7.302524,5.1347851,s179sc7h3,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:37:30,7.3024899,5.1349348,s179sc7hh,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:37:50,7.3025869,5.1350161,s179sc7hw,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:38:25,7.3026655,5.1351271,s179sc7m1,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:38:35,7.3025803,5.1350745,s179sc7hx,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:38:45,7.3025316,5.1349617,s179sc7hm,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:38:50,7.302478,5.1348826,s179sc7h5,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:39:16,7.3026328,5.1349345,s179sc7hu,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:39:20,7.302605,5.1350256,s179sc7hy,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:39:50,7.3024972,5.1350348,s179sc7hn,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:40:10,7.3024818,5.1349111,s179sc7hh,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:40:45,7.3025881,5.134933,s179sc7hs,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:41:00,7.3024686,5.1348989,s179sc75g,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:41:35,7.3025815,5.1348755,s179sc7he,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:41:40,7.3026167,5.1349742,s179sc7hv,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:41:55,7.3024738,5.1348244,s179sc75f,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:42:08,7.3025327,5.1347255,s179sc6ur,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:42:14,7.3024666,5.1348414,s179sc75f,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:42:24,7.3025788,5.1348771,s179sc7he,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:42:42,7.3025699,5.1347465,s179sc7h8,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:42:55,7.3024602,5.1349654,s179sc75v,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:43:00,7.3025246,5.1350421,s179sc7hr,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:43:05,7.3025756,5.1349431,s179sc7hs,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:44:11,7.3026823,5.1348759,s179sc7j5,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:44:17,7.3026242,5.1347923,s179sc7hc,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:44:24,7.3026765,5.1349093,s179sc7jh,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:44:29,7.3025668,5.1348978,s179sc7he,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:45:35,7.3025508,5.1349928,s179sc7hq,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:47:14,7.3024621,5.1350368,s179sc75z,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:47:24,7.3025742,5.1350048,s179sc7hw,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:47:34,7.302519,5.1349305,s179sc7hk,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:47:39,7.3024625,5.1348594,s179sc75f,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:47:59,7.3025504,5.1350163,s179sc7hq,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:48:09,7.3025575,5.1348898,s179sc7h7,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:48:24,7.3026761,5.1349346,s179sc7jh,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:48:34,7.3025792,5.1348837,s179sc7he,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:48:45,7.302501,5.1349406,s179sc7hh,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:49:44,7.302573,5.1349966,s179sc7hw,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:50:09,7.3025694,5.1348898,s179sc7he,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:50:49,7.3025381,5.1349749,s179sc7hm,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:55:04,7.3026015,5.1348766,s179sc7he,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:55:30,7.3025374,5.1347913,s179sc7h3,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:55:39,7.3023485,5.1349445,s179sc75k,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:55:55,7.3022571,5.1349452,s179sc74s,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:55:59,7.3024088,5.134851,s179sc75d,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:56:04,7.3024617,5.1349259,s179sc75u,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:56:09,7.3025132,5.1348284,s179sc7h4,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:56:25,7.302618,5.134934,s179sc7hu,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:56:30,7.302664,5.1350503,s179sc7jp,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:56:42,7.3025537,5.1347334,s179sc6ur,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:56:49,7.3024282,5.134898,s179sc75e,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:57:08,7.3025197,5.134915,s179sc7hk,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:57:54,7.3025887,5.1349944,s179sc7hw,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:58:49,7.3025454,5.1348556,s179sc7h6,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:58:54,7.3025488,5.1347558,s179sc7h2,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:59:08,7.3026881,5.13498,s179sc7jj,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,22:59:34,7.3025809,5.1349781,s179sc7ht,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,23:00:28,7.3025271,5.1349039,s179sc7h7,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,23:00:34,7.3025426,5.1347943,s179sc7h3,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,23:01:18,7.3025678,5.1349209,s179sc7hs,34.0,low,72.0,normal,1.0,0.0
D012,2024-05-28,23:01:44,7.3025652,5.1350504,s179sc7hx,34.0,low,72.0,normal,1.0,0.0
